HURID,NAME,YEAR,MONTH,DAY,HOURS,RECID,StatusOfSys,LAT,LOG,MaxWind,MinPress,34KTWindNE,34KTWindSE,34KTWindSW,34KTWindNW,50KTWindNE,50KTWindSE,50KTWindSW,50KTWindNW,64KTWindNE,64KTWindSE,64KTWindSW,64KTWindNW
AL012005,ARLENE,2005,6,8,1800,,TD,16.9,-84,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,9,0,,TD,17.4,-83.9,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,9,600,,TS,18.2,-83.9,35,1003,130,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,9,1200,,TS,19,-84,35,1002,130,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,9,1800,,TS,19.7,-84.1,35,1002,120,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,10,0,,TS,20.4,-84.2,40,1001,100,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,10,600,,TS,21.2,-84.4,45,1000,120,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,10,800,L,TS,21.8,-84.5,45,1000,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012005,ARLENE,2005,6,10,1200,,TS,23,-84.7,50,1000,130,0,60,30,100,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,10,1800,,TS,24.9,-85.1,55,995,130,100,0,40,100,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,11,0,,TS,26.5,-85.6,60,990,140,120,0,75,75,0,0,45,0,0,0,0
AL012005,ARLENE,2005,6,11,100,I,TS,26.5,-85.6,60,989,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012005,ARLENE,2005,6,11,600,,TS,27.7,-86.8,60,993,140,120,0,75,75,0,0,45,0,0,0,0
AL012005,ARLENE,2005,6,11,1200,,TS,28.9,-87.2,55,990,130,120,0,75,75,0,0,45,0,0,0,0
AL012005,ARLENE,2005,6,11,1800,,TS,30.1,-87.5,50,991,30,100,0,0,0,75,0,0,0,0,0,0
AL012005,ARLENE,2005,6,11,1900,L,TS,30.3,-87.5,50,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL012005,ARLENE,2005,6,12,0,,TD,31.4,-87.6,30,994,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,12,600,,TD,32.7,-87.7,25,998,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,12,1200,,TD,35,-88,20,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,12,1800,,TD,37,-87.8,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,13,0,,TD,38.5,-87.5,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,13,600,,TD,40.5,-86,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,13,1200,,LO,42,-85,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,13,1800,,EX,43,-84,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,14,0,,EX,43.7,-81.1,20,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL012005,ARLENE,2005,6,14,600,,EX,44.8,-77.6,20,1001,0,0,0,0,0,0,0,0,0,0,0,0
AL022005,BRET,2005,6,28,1800,,TD,19.7,-95.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL022005,BRET,2005,6,28,2235,I,TS,19.9,-95.7,35,1002,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL022005,BRET,2005,6,29,0,,TS,20,-95.8,35,1005,20,30,30,20,0,0,0,0,0,0,0,0
AL022005,BRET,2005,6,29,600,,TS,20.4,-96.4,35,1005,30,30,30,30,0,0,0,0,0,0,0,0
AL022005,BRET,2005,6,29,1200,L,TS,20.8,-97.3,35,1005,30,30,30,30,0,0,0,0,0,0,0,0
AL022005,BRET,2005,6,29,1800,,TD,21.4,-98.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL022005,BRET,2005,6,30,0,,TD,22,-98.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,3,1800,,TD,18.3,-86.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,4,330,L,TD,19,-87.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,4,600,,TD,19.3,-87.9,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,4,1200,,TD,20.9,-88.5,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,4,1800,,TD,22.3,-89,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,5,0,,TD,23.9,-89.7,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,5,600,,TS,25.1,-90.2,35,1009,75,75,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,5,1200,,TS,26.4,-90.4,45,1002,90,90,0,20,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,5,1800,,TS,27.6,-90.5,60,997,90,90,30,60,30,30,0,25,0,0,0,0
AL032005,CINDY,2005,7,6,0,,HU,28.5,-90.3,65,992,90,90,40,60,30,30,20,25,20,20,0,0
AL032005,CINDY,2005,7,6,300,L,HU,29.2,-90.1,65,991,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032005,CINDY,2005,7,6,600,,TS,29.6,-90,50,994,90,90,40,60,30,30,15,20,0,0,0,0
AL032005,CINDY,2005,7,6,900,L,TS,30.2,-89.5,45,995,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL032005,CINDY,2005,7,6,1200,,TS,30.8,-88.9,40,998,0,70,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,6,1800,,TD,31.6,-88.1,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,7,0,,TD,32.4,-87.2,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,7,600,,TD,33.2,-86.2,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,7,1200,,EX,34.6,-84.1,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,7,1800,,EX,35.6,-81.8,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,8,0,,EX,37.1,-80,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,8,600,,EX,37.8,-78.3,20,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,8,1200,,EX,38.4,-76.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,8,1800,,EX,39.1,-74.8,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,9,0,,EX,39.5,-72,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,9,600,,EX,40.8,-70.7,25,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,9,1200,,EX,41.6,-69.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,9,1800,,EX,43.5,-69.6,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,10,0,,EX,44.9,-69.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,10,600,,EX,45.5,-70,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,10,1200,,EX,46.5,-67.6,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,10,1800,,EX,48,-66.4,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,11,0,,EX,48.5,-64.5,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL032005,CINDY,2005,7,11,600,,EX,48.5,-62.5,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,4,1800,,TD,12,-60.8,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,4,2100,L,TD,12.1,-61.6,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,5,0,,TD,12.2,-62.5,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,5,600,,TD,12.5,-64.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,5,1200,,TS,13,-65.9,35,1007,50,40,0,50,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,5,1800,,TS,13.6,-67.3,40,1005,50,40,0,50,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,6,0,,TS,14.3,-68.5,45,1000,50,40,20,50,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,6,600,,TS,14.7,-69.7,50,995,75,75,25,75,25,25,0,25,0,0,0,0
AL042005,DENNIS,2005,7,6,1200,,TS,15.1,-70.9,55,991,80,75,25,75,30,25,0,25,0,0,0,0
AL042005,DENNIS,2005,7,6,1800,,TS,15.6,-71.9,60,989,90,75,35,80,40,30,0,40,0,0,0,0
AL042005,DENNIS,2005,7,7,0,,HU,16.2,-73,70,982,110,80,45,100,50,30,10,40,20,0,0,20
AL042005,DENNIS,2005,7,7,600,,HU,16.7,-74.1,80,972,110,90,45,100,50,30,10,40,20,0,0,20
AL042005,DENNIS,2005,7,7,1200,,HU,17.6,-74.9,90,967,120,105,75,100,75,45,20,40,40,15,0,20
AL042005,DENNIS,2005,7,7,1800,,HU,18.5,-76.1,100,957,120,110,75,100,75,70,20,50,40,30,15,30
AL042005,DENNIS,2005,7,8,0,,HU,19.4,-77.1,120,951,120,110,75,100,75,70,25,50,45,30,20,30
AL042005,DENNIS,2005,7,8,245,L,HU,19.9,-77.6,120,956,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,2005,7,8,600,,HU,20.3,-78.4,110,953,120,110,75,100,75,75,25,50,45,30,20,30
AL042005,DENNIS,2005,7,8,1200,,HU,20.9,-79.5,130,938,140,120,75,100,75,75,25,50,45,30,20,30
AL042005,DENNIS,2005,7,8,1800,,HU,22,-80.6,120,941,140,140,75,120,90,75,30,55,55,35,20,30
AL042005,DENNIS,2005,7,8,1845,L,HU,22.1,-80.7,120,941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,2005,7,9,0,,HU,22.7,-81.6,100,960,150,150,75,140,90,75,30,55,55,35,20,30
AL042005,DENNIS,2005,7,9,600,,HU,23.4,-82.5,75,973,175,150,75,140,90,75,30,55,55,35,20,30
AL042005,DENNIS,2005,7,9,1200,,HU,24.3,-83.4,80,967,175,150,75,140,90,75,30,55,45,25,15,25
AL042005,DENNIS,2005,7,9,1800,,HU,25.2,-84.2,90,962,175,175,80,150,100,75,30,55,35,25,15,25
AL042005,DENNIS,2005,7,10,0,,HU,26.1,-85,110,942,175,200,80,150,100,75,30,55,35,25,15,25
AL042005,DENNIS,2005,7,10,600,,HU,27.2,-85.8,125,935,175,200,90,150,100,75,30,60,35,25,15,25
AL042005,DENNIS,2005,7,10,1200,,HU,28.5,-86.3,120,930,175,200,90,115,100,75,30,50,25,25,15,25
AL042005,DENNIS,2005,7,10,1930,L,HU,30.4,-87.1,105,946,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL042005,DENNIS,2005,7,11,0,,TS,31.5,-87.7,45,970,60,60,30,60,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,11,600,,TD,32.6,-88.5,30,991,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,11,1200,,TD,33.9,-88.8,25,997,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,11,1800,,TD,35.3,-89.1,20,1002,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,12,0,,TD,36.4,-89.2,20,1003,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,12,600,,TD,37.1,-89,15,1005,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,12,1200,,TD,37.7,-88.7,15,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,12,1800,,TD,38.1,-88.3,15,1008,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,13,0,,TD,38.5,-87.8,15,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,13,600,,TD,38.9,-87.2,15,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,13,1200,,LO,39.2,-86.5,15,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,13,1800,,LO,39.2,-85.8,15,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,14,0,,LO,39.2,-85.7,10,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,14,600,,LO,39,-85.6,10,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,14,1200,,LO,38.7,-85.6,10,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,14,1800,,LO,38.4,-85.6,10,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,15,0,,LO,38.1,-85.8,10,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,15,600,,LO,37.9,-86.2,10,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,15,1200,,LO,38.1,-86.4,10,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,15,1800,,LO,38.4,-86.6,10,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,16,0,,LO,38.6,-86.8,10,1011,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,16,600,,LO,39.4,-86.5,10,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,16,1200,,LO,40.2,-86.2,10,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,16,1800,,LO,40.8,-85.2,10,1014,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,17,0,,LO,41.3,-84.1,10,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,17,600,,LO,42.2,-83.2,10,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,17,1200,,LO,43.1,-82.3,10,1013,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,17,1800,,LO,43.9,-81.4,10,1012,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,18,0,,LO,44.6,-80.5,10,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL042005,DENNIS,2005,7,18,600,,LO,45.8,-79.8,10,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,11,0,,TD,10.7,-42.4,25,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,11,600,,TD,10.8,-43.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,11,1200,,TD,10.9,-44.4,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,11,1800,,TD,11,-45.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,12,0,,TS,11,-46.8,35,1006,30,20,20,30,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,12,600,,TS,11,-48.5,40,1005,30,20,20,30,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,12,1200,,TS,11,-50.2,45,1004,45,20,20,45,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,12,1800,,TS,11,-52,45,1004,45,20,20,45,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,13,0,,TS,11,-53.7,45,1003,50,50,25,50,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,13,600,,TS,11.1,-55.4,45,1003,50,75,40,50,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,13,1200,,TS,11.2,-57.2,50,1003,75,80,40,50,50,60,0,0,0,0,0,0
AL052005,EMILY,2005,7,13,1800,,TS,11.4,-58.9,55,1003,100,90,40,100,60,50,0,50,0,0,0,0
AL052005,EMILY,2005,7,14,0,,HU,11.6,-60.2,70,999,100,90,40,100,60,50,0,50,20,0,0,20
AL052005,EMILY,2005,7,14,600,,HU,11.9,-61.5,75,991,100,90,40,100,60,50,0,50,25,0,0,20
AL052005,EMILY,2005,7,14,1200,,HU,12.4,-63.2,85,980,100,90,40,90,60,40,20,50,30,20,0,20
AL052005,EMILY,2005,7,14,1800,,HU,12.9,-64.9,100,971,100,75,40,90,60,40,25,50,20,20,15,20
AL052005,EMILY,2005,7,15,0,,HU,13.3,-66.7,110,959,110,75,40,110,60,30,25,50,25,15,15,20
AL052005,EMILY,2005,7,15,600,,HU,13.7,-68.4,115,952,120,70,40,120,70,30,25,50,35,25,15,20
AL052005,EMILY,2005,7,15,1200,,HU,14.1,-70.1,115,964,120,80,40,120,70,30,25,50,35,25,15,20
AL052005,EMILY,2005,7,15,1800,,HU,14.5,-71.8,95,969,120,100,30,100,60,30,15,50,30,20,10,20
AL052005,EMILY,2005,7,16,0,,HU,14.9,-73.4,110,958,120,80,50,100,75,30,20,50,40,20,10,30
AL052005,EMILY,2005,7,16,600,,HU,15.4,-75,120,953,130,80,50,100,90,30,20,50,60,20,10,30
AL052005,EMILY,2005,7,16,1200,,HU,15.9,-76.5,130,944,130,80,50,100,90,30,25,50,60,20,15,30
AL052005,EMILY,2005,7,16,1800,,HU,16.4,-78,135,937,130,80,50,110,90,30,25,50,50,20,15,30
AL052005,EMILY,2005,7,17,0,,HU,17.1,-79.5,140,929,130,80,50,110,90,30,25,50,50,20,15,30
AL052005,EMILY,2005,7,17,600,,HU,17.7,-81.2,135,940,130,80,50,110,90,35,25,60,50,25,15,30
AL052005,EMILY,2005,7,17,1200,,HU,18.3,-82.8,130,946,130,80,50,110,90,35,25,60,50,25,15,30
AL052005,EMILY,2005,7,17,1800,,HU,18.9,-84.3,125,948,130,80,50,110,90,35,25,60,50,25,15,35
AL052005,EMILY,2005,7,18,0,,HU,19.5,-85.8,120,951,130,100,50,110,100,40,25,60,50,25,15,40
AL052005,EMILY,2005,7,18,600,,HU,20.3,-87.3,115,955,130,125,50,110,100,40,25,50,50,25,15,20
AL052005,EMILY,2005,7,18,630,L,HU,20.3,-87.4,115,955,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
AL052005,EMILY,2005,7,18,1200,,HU,21.3,-88.9,65,975,120,125,50,90,50,30,25,50,30,0,0,0
AL052005,EMILY,2005,7,18,1800,,HU,22,-90.3,65,984,100,75,50,75,50,30,30,50,30,0,0,0
AL052005,EMILY,2005,7,19,0,,HU,22.6,-91.5,75,981,125,75,50,90,75,50,30,60,30,30,0,0
AL052005,EMILY,2005,7,19,600,,HU,23.2,-92.8,80,980,125,75,50,105,75,50,30,60,35,30,0,20
AL052005,EMILY,2005,7,19,1200,,HU,23.7,-94,80,977,125,100,50,105,75,50,30,60,35,30,10,25
AL052005,EMILY,2005,7,19,1800,,HU,24.1,-95.1,85,959,140,110,70,110,90,60,40,70,50,35,20,35
AL052005,EMILY,2005,7,20,0,,HU,24.4,-96.1,110,948,140,110,90,110,100,60,40,75,60,35,25,50
AL052005,EMILY,2005,7,20,600,,HU,24.6,-96.9,110,944,140,110,90,110,100,60,45,75,60,35,25,50
AL052005,EMILY,2005,7,20,1200,L,HU,24.8,-97.6,110,944,140,110,75,90,100,60,40,65,60,35,25,40
AL052005,EMILY,2005,7,20,1800,,TS,25,-98.7,70,975,140,110,50,60,80,60,20,35,60,20,0,15
AL052005,EMILY,2005,7,21,0,,TS,25,-99.7,45,995,90,60,30,30,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,21,600,,TD,25,-100.5,30,1000,0,0,0,0,0,0,0,0,0,0,0,0
AL052005,EMILY,2005,7,21,1200,,TD,25,-101.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,21,1800,,TD,25,-75,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,22,0,,TS,25.7,-75.9,40,1009,35,20,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,22,600,,TS,26.2,-76.4,40,1008,35,20,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,22,1200,,TS,26.6,-76.8,45,1007,30,30,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,22,1800,,TS,27.4,-76.7,45,1006,30,45,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,23,0,,TS,28.1,-76.6,45,1003,40,75,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,23,600,,TS,28.7,-76.1,50,1001,50,75,50,20,15,20,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,23,1200,,TS,29.2,-75.4,60,1001,55,75,60,20,20,30,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,24,0,,TS,30.1,-73.5,55,1001,45,75,60,20,0,50,25,0,0,0,0,0
AL062005,FRANKLIN,2005,7,24,600,,TS,30.3,-72.6,55,1001,45,90,40,0,0,50,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,24,1200,,TS,30.7,-71.9,45,1001,45,90,40,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,24,1800,,TS,31.1,-71.2,45,1000,30,90,30,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,25,0,,TS,31.1,-71.2,40,1000,30,105,20,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,25,600,,TS,31,-70.5,40,1000,0,120,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,25,1200,,TS,30.9,-69.8,40,999,0,150,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,25,1800,,TS,30.9,-69.6,40,999,0,150,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,26,0,,TS,30.9,-68.6,35,1000,0,150,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,26,600,,TS,31.2,-68.2,35,1001,0,120,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,26,1200,,TS,31.7,-68.1,35,1002,0,90,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,26,1800,,TS,32.2,-68.3,35,1001,0,90,0,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,27,0,,TS,32.4,-68.5,40,1000,0,90,90,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,27,600,,TS,32.8,-68.8,40,1000,0,90,90,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,27,1200,,TS,33.2,-69.1,45,999,0,90,90,0,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,27,1800,,TS,33.6,-69.3,45,999,0,90,90,40,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,28,0,,TS,34.2,-69.4,50,997,60,100,100,0,0,75,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,28,600,,TS,35,-69.3,50,997,60,100,100,25,0,75,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,28,1200,,TS,36,-69.1,45,999,25,75,75,25,0,0,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,28,1800,,TS,37.1,-68,50,997,40,80,75,25,25,25,0,0,0,0,0,0
AL062005,FRANKLIN,2005,7,29,0,,TS,38.4,-66.6,50,997,40,100,75,25,25,35,25,0,0,0,0,0
AL062005,FRANKLIN,2005,7,29,600,,TS,39.6,-64.8,50,997,60,100,75,30,30,40,30,0,0,0,0,0
AL062005,FRANKLIN,2005,7,29,1200,,TS,40.8,-62.8,50,997,90,120,75,30,40,50,30,0,0,0,0,0
AL062005,FRANKLIN,2005,7,29,1800,,TS,42.2,-60.2,50,999,100,140,50,20,40,90,30,0,0,0,0,0
AL062005,FRANKLIN,2005,7,30,0,,EX,43.5,-57.5,50,1001,100,140,50,0,40,90,30,0,0,0,0,0
