HURID,NAME,YEAR,MONTH,DAY,HOURS,RECID,StatusOfSys,LAT,LOG,MaxWind,MinPress,34KTWindNE,34KTWindSE,34KTWindSW,34KTWindNW,50KTWindNE,50KTWindSE,50KTWindSW,50KTWindNW,64KTWindNE,64KTWindSE,64KTWindSW,64KTWindNW
EP102005,JOVA,2005,9,12,1200,,TD,14.8,-116.6,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,12,1800,,TD,14.8,-117.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,13,0,,TD,14.8,-118.8,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,13,600,,TD,14.5,-119.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,13,1200,,TD,14.3,-120.7,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,13,1800,,TD,14.3,-122,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,14,0,,TD,14.2,-123.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,14,600,,TD,14.1,-124.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,14,1200,,TD,13.9,-125.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,14,1800,,TD,13.8,-126.5,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,15,0,,TS,13.8,-127.6,35,1006,40,0,0,40,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,15,600,,TS,13.8,-128.6,40,1004,60,40,20,60,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,15,1200,,TS,13.5,-130.1,45,1000,60,40,20,60,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,15,1800,,TS,13.1,-131.5,55,994,75,60,60,75,30,25,25,30,0,0,0,0
EP102005,JOVA,2005,9,16,0,,TS,13,-132.7,60,990,75,60,60,75,30,25,25,30,0,0,0,0
EP102005,JOVA,2005,9,16,600,,HU,12.9,-133.6,65,987,75,60,60,75,30,25,25,30,20,10,10,20
EP102005,JOVA,2005,9,16,1200,,HU,12.6,-134.6,70,983,75,60,60,75,30,25,25,30,20,10,10,20
EP102005,JOVA,2005,9,16,1800,,HU,12.4,-135.7,75,979,90,75,75,90,40,30,30,40,20,10,10,20
EP102005,JOVA,2005,9,17,0,,HU,12.3,-136.4,80,977,110,80,80,100,50,35,35,50,30,20,20,30
EP102005,JOVA,2005,9,17,600,,HU,12.2,-137.2,85,974,110,90,90,80,50,40,40,35,30,20,20,15
EP102005,JOVA,2005,9,17,1200,,HU,12.2,-138.1,85,973,110,90,90,90,50,40,40,40,30,20,20,15
EP102005,JOVA,2005,9,17,1800,,HU,12.5,-138.6,85,973,120,120,90,90,50,50,40,40,30,30,20,20
EP102005,JOVA,2005,9,18,0,,HU,12.9,-139.3,85,973,120,120,90,90,50,50,40,40,30,30,20,20
EP102005,JOVA,2005,9,18,600,,HU,13.2,-139.8,85,973,120,120,90,90,50,50,40,40,30,30,20,20
EP102005,JOVA,2005,9,18,1200,,HU,13.5,-140.2,90,970,120,120,90,120,50,50,40,50,30,30,20,30
EP102005,JOVA,2005,9,18,1800,,HU,13.8,-140.6,90,970,120,120,90,120,50,50,40,50,30,30,20,30
EP102005,JOVA,2005,9,19,0,,HU,14.2,-141.1,90,969,160,110,90,140,60,50,40,60,30,25,20,30
EP102005,JOVA,2005,9,19,600,,HU,14.7,-141.7,95,965,160,110,90,140,60,50,40,50,30,30,20,30
EP102005,JOVA,2005,9,19,1200,,HU,15.2,-142.2,100,960,180,120,90,150,70,55,45,60,30,30,20,30
EP102005,JOVA,2005,9,19,1800,,HU,15.6,-142.7,105,955,150,120,120,150,60,60,60,60,30,30,30,30
EP102005,JOVA,2005,9,20,0,,HU,16,-143.3,110,951,150,120,120,150,60,60,60,60,30,30,30,30
EP102005,JOVA,2005,9,20,600,,HU,16.2,-143.9,110,952,150,130,120,150,60,60,55,60,30,30,25,30
EP102005,JOVA,2005,9,20,1200,,HU,16.4,-144.6,105,955,160,130,120,150,65,60,55,60,35,30,25,30
EP102005,JOVA,2005,9,20,1800,,HU,16.5,-145.1,105,956,160,130,120,150,65,60,55,60,35,30,25,30
EP102005,JOVA,2005,9,21,0,,HU,16.7,-145.7,105,957,160,130,120,150,65,60,55,60,35,30,25,30
EP102005,JOVA,2005,9,21,600,,HU,17,-146.2,105,958,160,130,120,150,65,60,55,60,35,30,25,30
EP102005,JOVA,2005,9,21,1200,,HU,17.3,-146.6,100,961,160,130,120,150,65,60,55,60,35,30,25,30
EP102005,JOVA,2005,9,21,1800,,HU,17.7,-147,100,962,160,130,120,150,65,60,55,60,35,30,25,30
EP102005,JOVA,2005,9,22,0,,HU,18.1,-147.3,95,965,120,100,95,120,60,50,45,50,30,25,20,25
EP102005,JOVA,2005,9,22,600,,HU,18.7,-147.6,90,970,110,95,85,100,55,45,40,50,25,20,20,25
EP102005,JOVA,2005,9,22,1200,,HU,19.4,-147.9,80,976,95,85,75,90,50,40,40,45,20,15,15,20
EP102005,JOVA,2005,9,22,1800,,HU,20.1,-148.5,70,982,95,85,75,90,50,40,40,45,20,15,15,20
EP102005,JOVA,2005,9,23,0,,TS,20.8,-149.1,60,989,95,85,75,90,50,40,40,45,0,0,0,0
EP102005,JOVA,2005,9,23,600,,TS,21.4,-149.6,55,995,100,50,50,80,40,20,20,20,0,0,0,0
EP102005,JOVA,2005,9,23,1200,,TS,21.9,-150,45,1000,85,30,30,70,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,23,1800,,TS,22.3,-150.4,35,1005,70,30,30,70,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,24,0,,TD,22.8,-151.1,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,24,600,,TD,23,-152.1,30,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,24,1200,,TD,23.1,-153,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,24,1800,,TD,23.3,-153.8,25,1014,0,0,0,0,0,0,0,0,0,0,0,0
EP102005,JOVA,2005,9,25,0,,TD,23.7,-154.6,20,1015,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,14,1800,,TD,12.3,-118,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,15,0,,TD,12.8,-118.7,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,15,600,,TS,12.9,-119.3,40,1002,40,40,0,20,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,15,1200,,TS,12.9,-119.8,50,997,45,45,45,45,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,15,1800,,TS,12.9,-120.4,55,994,60,60,60,60,30,30,30,30,0,0,0,0
EP112005,KENNETH,2005,9,16,0,,HU,13,-121.3,65,987,75,75,75,75,45,45,45,45,20,20,20,20
EP112005,KENNETH,2005,9,16,600,,HU,12.9,-122.2,75,979,75,90,75,60,45,50,45,30,20,20,20,20
EP112005,KENNETH,2005,9,16,1200,,HU,13,-123,75,979,75,90,75,60,45,50,45,30,20,20,20,20
EP112005,KENNETH,2005,9,16,1800,,HU,13,-124,75,979,75,90,75,75,45,50,45,45,20,20,20,20
EP112005,KENNETH,2005,9,17,0,,HU,13.2,-124.7,85,975,90,95,80,90,50,55,50,50,20,20,20,20
EP112005,KENNETH,2005,9,17,600,,HU,13.5,-125.5,105,956,90,100,80,90,50,55,50,50,20,20,20,20
EP112005,KENNETH,2005,9,17,1200,,HU,13.6,-126.3,110,952,90,100,80,90,50,55,50,50,30,30,30,30
EP112005,KENNETH,2005,9,17,1800,,HU,13.9,-127.2,110,952,100,100,80,100,60,50,40,60,30,20,20,30
EP112005,KENNETH,2005,9,18,0,,HU,14.1,-127.9,110,952,100,80,100,80,60,50,60,50,30,30,30,30
EP112005,KENNETH,2005,9,18,600,,HU,14.2,-128.6,110,951,90,80,80,80,50,50,50,40,20,20,20,20
EP112005,KENNETH,2005,9,18,1200,,HU,14.2,-129.2,115,947,90,80,80,80,40,40,40,40,25,25,25,25
EP112005,KENNETH,2005,9,18,1800,,HU,14.2,-129.6,115,948,75,75,75,75,40,40,40,40,25,25,25,25
EP112005,KENNETH,2005,9,19,0,,HU,14.1,-130.1,115,949,75,75,75,75,40,40,40,40,25,25,25,25
EP112005,KENNETH,2005,9,19,600,,HU,13.7,-130.4,110,952,75,75,75,75,40,40,40,40,25,25,25,25
EP112005,KENNETH,2005,9,19,1200,,HU,13.5,-130.5,105,956,75,75,75,75,40,40,40,40,25,25,25,25
EP112005,KENNETH,2005,9,19,1800,,HU,13.4,-130.6,90,970,50,75,75,50,25,40,40,25,15,20,20,15
EP112005,KENNETH,2005,9,20,0,,HU,13.4,-130.8,80,979,40,70,70,40,25,40,40,25,15,20,20,15
EP112005,KENNETH,2005,9,20,600,,HU,13.4,-130.9,70,983,40,70,70,40,25,40,40,25,15,20,20,15
EP112005,KENNETH,2005,9,20,1200,,HU,13.3,-131,65,987,40,70,70,40,25,40,40,25,15,20,20,0
EP112005,KENNETH,2005,9,20,1800,,TS,13.2,-131.2,55,994,40,60,60,40,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,21,0,,TS,13.4,-131.4,55,994,40,60,60,40,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,21,600,,TS,13.9,-132,50,997,60,60,90,60,30,30,60,30,0,0,0,0
EP112005,KENNETH,2005,9,21,1200,,TS,14.3,-132.5,50,997,60,60,90,60,30,30,60,30,0,0,0,0
EP112005,KENNETH,2005,9,21,1800,,TS,14.6,-133.2,45,1000,60,60,90,60,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,22,0,,TS,14.9,-133.9,45,1000,60,60,90,60,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,22,600,,TS,15.1,-134.7,50,997,80,80,100,80,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,22,1200,,TS,15.4,-135.5,55,994,80,80,100,80,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,22,1800,,TS,15.7,-135.7,55,994,80,100,80,80,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,23,0,,TS,15.9,-136,55,994,80,100,80,80,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,23,600,,TS,16,-136.4,55,994,80,100,80,80,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,23,1200,,TS,16,-136.8,55,994,80,100,80,80,25,25,25,25,0,0,0,0
EP112005,KENNETH,2005,9,23,1800,,TS,16,-137.2,50,997,75,75,90,85,25,25,25,15,0,0,0,0
EP112005,KENNETH,2005,9,24,0,,TS,16,-137.7,50,997,85,70,70,85,25,25,35,15,0,0,0,0
EP112005,KENNETH,2005,9,24,600,,TS,16,-138.1,45,1000,85,70,70,85,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,24,1200,,TS,16.1,-138.4,50,996,85,70,70,85,20,20,20,20,0,0,0,0
EP112005,KENNETH,2005,9,24,1800,,TS,16.2,-138.9,55,994,70,70,70,70,20,20,20,20,0,0,0,0
EP112005,KENNETH,2005,9,25,0,,HU,16.4,-139.3,65,990,70,70,70,70,20,20,20,20,10,10,10,10
EP112005,KENNETH,2005,9,25,600,,HU,16.5,-139.4,65,987,70,70,70,70,20,20,20,20,10,10,10,10
EP112005,KENNETH,2005,9,25,1200,,HU,16.3,-139.6,65,987,70,70,70,70,20,20,20,20,10,10,10,10
EP112005,KENNETH,2005,9,25,1800,,HU,15.9,-139.7,65,987,70,70,70,70,20,20,20,20,10,10,10,10
EP112005,KENNETH,2005,9,26,0,,HU,15.7,-139.9,65,987,70,70,70,70,20,20,20,20,10,10,10,10
EP112005,KENNETH,2005,9,26,600,,HU,15.3,-140.1,65,988,70,70,70,70,20,20,20,20,10,10,10,10
EP112005,KENNETH,2005,9,26,1200,,TS,14.8,-140.2,60,995,70,60,60,70,20,15,15,20,0,0,0,0
EP112005,KENNETH,2005,9,26,1800,,TS,14.4,-140.5,55,1000,60,40,40,60,20,10,10,20,0,0,0,0
EP112005,KENNETH,2005,9,27,0,,TS,14.2,-140.9,55,1000,60,40,40,60,20,10,10,20,0,0,0,0
EP112005,KENNETH,2005,9,27,600,,TS,14.3,-141.4,55,1000,60,40,40,60,20,10,10,20,0,0,0,0
EP112005,KENNETH,2005,9,27,1200,,TS,14.6,-141.8,50,1003,60,40,40,60,15,15,15,15,0,0,0,0
EP112005,KENNETH,2005,9,27,1800,,TS,15.2,-142.4,45,1005,60,40,40,60,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,28,0,,TS,16,-143.1,45,1005,60,40,40,60,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,28,600,,TS,16.7,-143.9,45,1005,70,30,30,70,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,28,1200,,TS,17.4,-144.7,45,1006,70,25,25,70,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,28,1800,,TS,18,-145.5,40,1008,50,0,0,50,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,29,0,,TS,18.4,-146.5,35,1010,40,0,0,40,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,29,600,,TS,18.7,-147.6,35,1010,40,0,0,40,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,29,1200,,TD,18.9,-148.7,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,29,1800,,TD,19,-149.8,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,30,0,,TD,19.1,-150.9,30,1012,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,30,600,,TD,19.2,-152,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,30,1200,,TD,19.3,-153.1,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
EP112005,KENNETH,2005,9,30,1800,,TD,19.4,-154.2,25,1013,0,0,0,0,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,17,1200,,TD,12.5,-114.9,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,17,1800,,TS,12.4,-115.2,35,1005,30,30,30,30,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,18,0,,TS,12.3,-115.3,35,1005,30,30,30,30,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,18,600,,TS,12.3,-115.5,35,1005,30,30,30,30,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,18,1200,,TS,12.6,-115.2,35,1005,20,20,20,20,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,18,1800,,TD,13.3,-114.6,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP122005,LIDIA,2005,9,19,0,,TD,14.2,-114.1,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,17,1200,,DB,13.5,-107.7,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,17,1800,,DB,13.9,-110.1,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,18,0,,DB,14.3,-111.4,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,18,600,,DB,14.7,-112.4,20,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,18,1200,,TD,15,-113,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,18,1800,,TS,15.2,-114.1,35,1005,45,30,30,30,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,19,0,,TS,15.4,-115,35,1005,45,30,30,30,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,19,600,,TS,16,-116,45,1005,60,70,40,60,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,19,1200,,TS,16.4,-116.5,55,997,70,70,40,70,20,20,0,0,0,0,0,0
EP132005,MAX,2005,9,19,1800,,TS,17.2,-116.9,60,990,120,120,100,75,60,60,50,40,0,0,0,0
EP132005,MAX,2005,9,20,0,,HU,18,-117.4,65,987,120,120,100,75,60,60,50,40,20,20,20,20
EP132005,MAX,2005,9,20,600,,HU,18.7,-118.1,65,987,100,100,75,75,50,50,50,50,20,20,20,20
EP132005,MAX,2005,9,20,1200,,HU,19.3,-118.8,70,987,100,100,75,75,50,50,50,50,20,20,20,20
EP132005,MAX,2005,9,20,1800,,HU,19.9,-119.3,65,987,100,100,75,75,50,50,50,50,20,20,0,0
EP132005,MAX,2005,9,21,0,,HU,20.7,-119.7,65,987,100,100,75,75,50,50,50,50,20,20,0,0
EP132005,MAX,2005,9,21,600,,TS,21.2,-120,60,987,100,100,75,75,50,50,50,50,0,0,0,0
EP132005,MAX,2005,9,21,1200,,TS,21.4,-120.4,55,994,75,90,75,75,50,50,0,50,0,0,0,0
EP132005,MAX,2005,9,21,1800,,TS,21.7,-121,45,997,75,75,75,75,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,22,0,,TS,21.8,-121.3,40,1002,75,75,75,75,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,22,600,,TS,21.7,-121.7,35,1004,75,75,75,75,0,0,0,0,0,0,0,0
EP132005,MAX,2005,9,22,1200,,TD,21.8,-122.4,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,23,0,,TD,14.8,-108.5,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,23,600,,TD,14.9,-109.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,23,1200,,TS,15,-109.6,35,1005,0,0,60,60,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,23,1800,,TS,15.2,-109.9,40,1003,0,40,60,40,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,24,0,,TS,15.4,-110.2,40,1002,0,60,75,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,24,600,,TS,15.7,-110.4,45,1000,0,75,90,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,24,1200,,TS,16,-110.6,45,998,0,75,90,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,24,1800,,TS,16.3,-110.8,50,997,40,75,90,40,15,20,20,15,0,0,0,0
EP142005,NORMA,2005,9,25,0,,TS,16.7,-111,45,998,40,75,90,40,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,25,600,,TS,17.1,-111.2,45,999,40,75,90,40,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,25,1200,,TS,17.6,-111.7,45,1000,60,75,90,60,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,25,1800,,TS,18,-112.2,45,1000,60,75,90,60,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,26,0,,TS,18.5,-112.8,40,1001,75,75,75,60,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,26,600,,TS,19,-113.4,40,1002,75,50,50,60,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,26,1200,,TS,19.6,-114,35,1003,60,0,0,60,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,26,1800,,TD,20.3,-114.7,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,27,0,,TD,21,-115.3,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,27,600,,TD,21.6,-116.1,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,27,1200,,TD,22,-116.7,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,27,1800,,LO,22.3,-117.3,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,28,0,,LO,22.3,-117.8,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,28,600,,LO,22.2,-118.3,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,28,1200,,LO,21.9,-118.7,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,28,1800,,LO,21.5,-119,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,29,0,,LO,21.1,-119.4,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,29,600,,LO,20.6,-119.9,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,29,1200,,LO,20,-120.4,20,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,29,1800,,LO,19.5,-120.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,30,0,,LO,19.2,-120.7,20,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,30,600,,LO,18.9,-120.5,15,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,30,1200,,LO,18.8,-120.2,15,1009,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,9,30,1800,,LO,18.7,-119.9,15,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP142005,NORMA,2005,10,1,0,,LO,18.6,-119.5,15,1010,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,28,0,,TD,17.2,-104.9,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,28,600,,TD,16.9,-105.3,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,28,1200,,TD,16.8,-105.7,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,28,1800,,TD,16.8,-106.1,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,29,0,,TD,16.9,-106.6,30,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,29,600,,TS,17.3,-107.2,35,1003,40,40,40,40,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,29,1200,,TS,18,-108.1,40,1001,45,45,45,45,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,29,1800,,TS,18.8,-108.7,45,1000,55,55,55,55,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,9,30,0,,TS,19.6,-109.3,55,994,60,60,60,60,25,25,25,25,0,0,0,0
EP152005,OTIS,2005,9,30,600,,HU,20.3,-110,65,987,70,70,70,70,25,25,25,25,15,15,15,15
EP152005,OTIS,2005,9,30,1200,,HU,20.8,-110.5,70,983,75,75,75,75,30,30,30,30,15,15,15,15
EP152005,OTIS,2005,9,30,1800,,HU,21.2,-110.9,75,980,75,75,75,75,30,30,30,30,15,15,15,15
EP152005,OTIS,2005,10,1,0,,HU,21.4,-111.2,80,977,80,75,75,75,30,30,30,30,15,15,15,15
EP152005,OTIS,2005,10,1,600,,HU,21.6,-111.5,90,970,90,75,75,75,35,35,35,35,20,20,20,20
EP152005,OTIS,2005,10,1,1200,,HU,21.7,-111.7,85,973,90,90,90,75,35,35,35,35,20,20,20,20
EP152005,OTIS,2005,10,1,1800,,HU,21.8,-111.9,75,976,90,90,90,75,35,35,35,35,20,20,20,20
EP152005,OTIS,2005,10,2,0,,HU,22,-111.9,70,979,90,90,90,75,35,35,35,35,20,20,20,20
EP152005,OTIS,2005,10,2,600,,HU,22.1,-112,65,986,80,75,75,75,30,30,30,30,20,20,0,0
EP152005,OTIS,2005,10,2,1200,,TS,22.3,-112.1,55,992,80,70,70,70,30,30,30,30,0,0,0,0
EP152005,OTIS,2005,10,2,1800,,TS,22.6,-112.3,45,998,75,75,75,80,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,3,0,,TS,23.1,-112.3,45,1000,75,75,75,90,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,3,600,,TS,23.9,-112.7,40,1002,50,0,50,75,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,3,1200,,TD,24.8,-112.9,30,1003,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,3,1800,,TD,25.2,-113.1,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,4,0,,LO,25.5,-113.3,25,1004,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,4,600,,LO,25.7,-113.3,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,4,1200,,LO,25.4,-113.1,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,4,1800,,LO,24.9,-112.6,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,5,0,,LO,24.4,-112.1,20,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,5,600,,LO,23.9,-111.4,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP152005,OTIS,2005,10,5,1200,,LO,23.7,-110.7,20,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,15,0,,TD,11,-101.2,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,15,600,,TD,11,-101.4,30,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,15,1200,,TD,11,-101.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,15,1800,,TD,11,-101.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,16,0,,TD,11,-102.1,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,16,600,,TD,11.1,-102.5,30,1005,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,16,1200,,TD,11.4,-103.2,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,16,1800,,TD,11.7,-103.8,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,17,0,,TD,12,-104.4,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,17,600,,TD,12.1,-105.1,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,17,1200,,TD,12.2,-105.8,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,17,1800,,TD,12.2,-106.6,30,1007,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,18,0,,LO,12.1,-107.5,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,18,600,,LO,12,-108.4,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,18,1200,,LO,12,-109.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,18,1800,,LO,11.9,-110.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,19,0,,LO,11.8,-111.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
EP162005,SIXTEEN,2005,10,19,600,,LO,12.3,-112.3,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
